"Z_MAPA10";"ROHY";"X_JTSK";"Y_JTSK"
"32-23-19";"3_PD";1192863,99;775070,23
"32-23-19";"4_LD";1192191,36;779930,91
"32-23-20";"1_LH";1189098,21;774561,24
"32-23-20";"2_PH";1189770,43;769703,53
"32-23-20";"3_PD";1193536,62;770209,55
"32-23-20";"4_LD";1192863,99;775070,23
"32-23-21";"1_LH";1190173,49;794512,96
"32-23-21";"2_PH";1190846,11;789652,28
"32-23-21";"3_PD";1194610,65;790170,19
"32-23-21";"4_LD";1193937,62;795033,84
"32-23-22";"1_LH";1190846,11;789652,28
"32-23-22";"2_PH";1191518,74;784791,60
"32-23-22";"3_PD";1195283,69;785306,54
"32-23-22";"4_LD";1194610,65;790170,19
"32-23-23";"1_LH";1191518,74;784791,60
"32-23-23";"2_PH";1192191,36;779930,91
"32-23-23";"3_PD";1195956,73;780442,88
"32-23-23";"4_LD";1195283,69;785306,54
"32-23-24";"1_LH";1192191,36;779930,91
"32-23-24";"2_PH";1192863,99;775070,23
"32-23-24";"3_PD";1196629,77;775579,23
"32-23-24";"4_LD";1195956,73;780442,88
"32-23-25";"1_LH";1192863,99;775070,23
"32-23-25";"2_PH";1193536,62;770209,55
"32-23-25";"3_PD";1197302,80;770715,58
"32-23-25";"4_LD";1196629,77;775579,23
"32-24-01";"1_LH";1178471,87;768185,45
"32-24-01";"2_PH";1179142,85;763336,65
"32-24-01";"3_PD";1182909,45;763839,71
"32-24-01";"4_LD";1182238,06;768691,48
"32-24-02";"1_LH";1179142,85;763336,65
"32-24-02";"2_PH";1179813,83;758487,86
"32-24-02";"3_PD";1183580,84;758987,94
"32-24-02";"4_LD";1182909,45;763839,71
"32-24-03";"1_LH";1179813,83;758487,86
"32-24-03";"2_PH";1180484,81;753639,07
"32-24-03";"3_PD";1184252,23;754136,18
"32-24-03";"4_LD";1183580,84;758987,94
"32-24-04";"1_LH";1180484,81;753639,07
"32-24-04";"2_PH";1181155,79;748790,27
"32-24-04";"3_PD";1184923,62;749284,41
"32-24-04";"4_LD";1184252,23;754136,18
"32-24-05";"1_LH";1181155,79;748790,27
"32-24-05";"2_PH";1181826,77;743941,48
"32-24-05";"3_PD";1185595,02;744432,64
"32-24-05";"4_LD";1184923,62;749284,41
"32-24-06";"1_LH";1182238,06;768691,48
"32-24-06";"2_PH";1182909,45;763839,71
"32-24-06";"3_PD";1186676,05;764342,76
"32-24-06";"4_LD";1186004,24;769197,50
"32-24-07";"1_LH";1182909,45;763839,71
"32-24-07";"2_PH";1183580,84;758987,94
"32-24-07";"3_PD";1187347,85;759488,02
"32-24-07";"4_LD";1186676,05;764342,76
"32-24-08";"1_LH";1183580,84;758987,94
"32-24-08";"2_PH";1184252,23;754136,18
"32-24-08";"3_PD";1188019,65;754633,29
"32-24-08";"4_LD";1187347,85;759488,02
"32-24-09";"1_LH";1184252,23;754136,18
"32-24-09";"2_PH";1184923,62;749284,41
"32-24-09";"3_PD";1188691,46;749778,55
"32-24-09";"4_LD";1188019,65;754633,29
"32-24-10";"1_LH";1184923,62;749284,41
"32-24-10";"2_PH";1185595,02;744432,64
"32-24-10";"3_PD";1189363,26;744923,81
"32-24-10";"4_LD";1188691,46;749778,55
"32-24-11";"1_LH";1186004,24;769197,50
"32-24-11";"2_PH";1186676,05;764342,76
"32-24-11";"3_PD";1190442,64;764845,82
"32-24-11";"4_LD";1189770,43;769703,53
"32-24-12";"1_LH";1186676,05;764342,76
"32-24-12";"2_PH";1187347,85;759488,02
"32-24-12";"3_PD";1191114,86;759988,11
"32-24-12";"4_LD";1190442,64;764845,82
"32-24-13";"1_LH";1187347,85;759488,02
"32-24-13";"2_PH";1188019,65;754633,29
"32-24-13";"3_PD";1191787,07;755130,40
"32-24-13";"4_LD";1191114,86;759988,11
"32-24-14";"1_LH";1188019,65;754633,29
"32-24-14";"2_PH";1188691,46;749778,55
"32-24-14";"3_PD";1192459,29;750272,69
"32-24-14";"4_LD";1191787,07;755130,40
"32-24-15";"1_LH";1188691,46;749778,55
"32-24-15";"2_PH";1189363,26;744923,81
"32-24-15";"3_PD";1193131,50;745414,98
"32-24-15";"4_LD";1192459,29;750272,69
"32-24-16";"1_LH";1189770,43;769703,53
"32-24-16";"2_PH";1190442,64;764845,82
"32-24-16";"3_PD";1194209,24;765348,87
"32-24-16";"4_LD";1193536,62;770209,55
"32-24-17";"1_LH";1190442,64;764845,82
"32-24-17";"2_PH";1191114,86;759988,11
"32-24-17";"3_PD";1194881,87;760488,19
"32-24-17";"4_LD";1194209,24;765348,87
"32-24-18";"1_LH";1191114,86;759988,11
"32-24-18";"2_PH";1191787,07;755130,40
"32-24-18";"3_PD";1195554,49;755627,51
"32-24-18";"4_LD";1194881,87;760488,19
"32-24-19";"1_LH";1191787,07;755130,40
"32-24-19";"2_PH";1192459,29;750272,69
"32-24-19";"3_PD";1196227,12;750766,83
"32-24-19";"4_LD";1195554,49;755627,51
"32-24-20";"1_LH";1192459,29;750272,69
"32-24-20";"2_PH";1193131,50;745414,98
"32-24-20";"3_PD";1196899,75;745906,15
"32-24-20";"4_LD";1196227,12;750766,83
"32-24-21";"1_LH";1193536,62;770209,55
"32-24-21";"2_PH";1194209,24;765348,87
"32-24-21";"3_PD";1197975,84;765851,92
"32-24-21";"4_LD";1197302,80;770715,58
"32-24-22";"1_LH";1194209,24;765348,87
"32-24-22";"2_PH";1194881,87;760488,19
"32-24-22";"3_PD";1198648,88;760988,27
"32-24-22";"4_LD";1197975,84;765851,92
"32-24-23";"1_LH";1194881,87;760488,19
"32-24-23";"2_PH";1195554,49;755627,51
"32-24-23";"3_PD";1199321,91;756124,62
"32-24-23";"4_LD";1198648,88;760988,27
"32-24-24";"1_LH";1195554,49;755627,51
"32-24-24";"2_PH";1196227,12;750766,83
"32-24-24";"3_PD";1199994,95;751260,97
"32-24-24";"4_LD";1199321,91;756124,62
"32-24-25";"1_LH";1196227,12;750766,83
"32-24-25";"2_PH";1196899,75;745906,15
"32-24-25";"3_PD";1200667,99;746397,31
"32-24-25";"4_LD";1199994,95;751260,97
"32-31-01";"1_LH";1187207,25;843670,37
"32-31-01";"2_PH";1187880,28;838806,72
"32-31-01";"3_PD";1191640,71;839354,35
"32-31-01";"4_LD";1190967,27;844220,97
"32-31-02";"1_LH";1187880,28;838806,72
"32-31-02";"2_PH";1188553,32;833943,07
"32-31-02";"3_PD";1192314,16;834487,73
"32-31-02";"4_LD";1191640,71;839354,35
"32-31-03";"1_LH";1188553,32;833943,07
"32-31-03";"2_PH";1189226,36;829079,41
"32-31-03";"3_PD";1192987,61;829621,10
"32-31-03";"4_LD";1192314,16;834487,73
"32-31-04";"1_LH";1189226,36;829079,41
"32-31-04";"2_PH";1189899,40;824215,76
"32-31-04";"3_PD";1193661,06;824754,48
"32-31-04";"4_LD";1192987,61;829621,10
"32-31-05";"1_LH";1189899,40;824215,76
"32-31-05";"2_PH";1190572,43;819352,11
"32-31-05";"3_PD";1194334,51;819887,85
"32-31-05";"4_LD";1193661,06;824754,48
"32-31-06";"1_LH";1190967,27;844220,97
"32-31-06";"2_PH";1191640,71;839354,35
"32-31-06";"3_PD";1195401,14;839901,98
"32-31-06";"4_LD";1194727,28;844771,58
"32-31-07";"1_LH";1191640,71;839354,35
"32-31-07";"2_PH";1192314,16;834487,73
"32-31-07";"3_PD";1196075,00;835032,38
"32-31-07";"4_LD";1195401,14;839901,98
"32-31-08";"1_LH";1192314,16;834487,73
"32-31-08";"2_PH";1192987,61;829621,10
"32-31-08";"3_PD";1196748,86;830162,79
"32-31-08";"4_LD";1196075,00;835032,38
"32-31-09";"1_LH";1192987,61;829621,10
"32-31-09";"2_PH";1193661,06;824754,48
"32-31-09";"3_PD";1197422,72;825293,19
"32-31-09";"4_LD";1196748,86;830162,79
"32-31-10";"1_LH";1193661,06;824754,48
"32-31-10";"2_PH";1194334,51;819887,85
"32-31-10";"3_PD";1198096,58;820423,59
"32-31-10";"4_LD";1197422,72;825293,19
"32-31-11";"1_LH";1194727,28;844771,58
"32-31-11";"2_PH";1195401,14;839901,98
"32-31-11";"3_PD";1199161,57;840449,61
"32-31-11";"4_LD";1198487,30;845322,18
"32-31-12";"1_LH";1195401,14;839901,98
"32-31-12";"2_PH";1196075,00;835032,38
"32-31-12";"3_PD";1199835,84;835577,04
"32-31-12";"4_LD";1199161,57;840449,61
"32-31-13";"1_LH";1196075,00;835032,38
"32-31-13";"2_PH";1196748,86;830162,79
"32-31-13";"3_PD";1200510,11;830704,47
"32-31-13";"4_LD";1199835,84;835577,04
"32-31-14";"1_LH";1196748,86;830162,79
"32-31-14";"2_PH";1197422,72;825293,19
"32-31-14";"3_PD";1201184,39;825831,90
"32-31-14";"4_LD";1200510,11;830704,47
"32-31-15";"1_LH";1197422,72;825293,19
"32-31-15";"2_PH";1198096,58;820423,59
"32-31-15";"3_PD";1201858,66;820959,34
"32-31-15";"4_LD";1201184,39;825831,90
"32-31-16";"1_LH";1198487,30;845322,18
"32-31-16";"2_PH";1199161,57;840449,61
"32-31-16";"3_PD";1202922,00;840997,24
"32-31-16";"4_LD";1202247,32;845872,78
"32-31-17";"1_LH";1199161,57;840449,61
"32-31-17";"2_PH";1199835,84;835577,04
"32-31-17";"3_PD";1203596,69;836121,70
"32-31-17";"4_LD";1202922,00;840997,24
"32-31-18";"1_LH";1199835,84;835577,04
"32-31-18";"2_PH";1200510,11;830704,47
"32-31-18";"3_PD";1204271,37;831246,16
"32-31-18";"4_LD";1203596,69;836121,70
"32-31-19";"1_LH";1200510,11;830704,47
"32-31-19";"2_PH";1201184,39;825831,90
"32-31-19";"3_PD";1204946,05;826370,62
"32-31-19";"4_LD";1204271,37;831246,16
"32-31-20";"1_LH";1201184,39;825831,90
"32-31-20";"2_PH";1201858,66;820959,34
"32-31-20";"3_PD";1205620,73;821495,08
"32-31-20";"4_LD";1204946,05;826370,62
"32-31-21";"1_LH";1202247,32;845872,78
"32-31-21";"2_PH";1202922,00;840997,24
"32-31-21";"3_PD";1206682,43;841544,87
"32-31-21";"4_LD";1206007,34;846423,38
"32-31-22";"1_LH";1202922,00;840997,24
"32-31-22";"2_PH";1203596,69;836121,70
"32-31-22";"3_PD";1207357,53;836666,36
"32-31-22";"4_LD";1206682,43;841544,87
"32-31-23";"1_LH";1203596,69;836121,70
"32-31-23";"2_PH";1204271,37;831246,16
"32-31-23";"3_PD";1208032,62;831787,84
"32-31-23";"4_LD";1207357,53;836666,36
"32-31-24";"1_LH";1204271,37;831246,16
"32-31-24";"2_PH";1204946,05;826370,62
"32-31-24";"3_PD";1208707,71;826909,33
"32-31-24";"4_LD";1208032,62;831787,84
"32-31-25";"1_LH";1204946,05;826370,62
"32-31-25";"2_PH";1205620,73;821495,08
"32-31-25";"3_PD";1209382,81;822030,82
"32-31-25";"4_LD";1208707,71;826909,33
"32-32-01";"1_LH";1190572,43;819352,11
"32-32-01";"2_PH";1191245,47;814488,46
"32-32-01";"3_PD";1195007,96;815021,23
"32-32-01";"4_LD";1194334,51;819887,85
"32-32-02";"1_LH";1191245,47;814488,46
"32-32-02";"2_PH";1191918,51;809624,80
"32-32-02";"3_PD";1195681,40;810154,60
"32-32-02";"4_LD";1195007,96;815021,23
"32-32-03";"1_LH";1191918,51;809624,80
"32-32-03";"2_PH";1192591,54;804761,15
"32-32-03";"3_PD";1196354,85;805287,98
"32-32-03";"4_LD";1195681,40;810154,60
"32-32-04";"1_LH";1192591,54;804761,15
"32-32-04";"2_PH";1193264,58;799897,50
"32-32-04";"3_PD";1197028,30;800421,35
"32-32-04";"4_LD";1196354,85;805287,98
"32-32-05";"1_LH";1193264,58;799897,50
"32-32-05";"2_PH";1193937,62;795033,84
"32-32-05";"3_PD";1197701,75;795554,73
"32-32-05";"4_LD";1197028,30;800421,35
"32-32-06";"1_LH";1194334,51;819887,85
"32-32-06";"2_PH";1195007,96;815021,23
"32-32-06";"3_PD";1198770,44;815554,00
"32-32-06";"4_LD";1198096,58;820423,59
"32-32-07";"1_LH";1195007,96;815021,23
"32-32-07";"2_PH";1195681,40;810154,60
"32-32-07";"3_PD";1199444,30;810684,40
"32-32-07";"4_LD";1198770,44;815554,00
"32-32-08";"1_LH";1195681,40;810154,60
"32-32-08";"2_PH";1196354,85;805287,98
"32-32-08";"3_PD";1200118,16;805814,80
"32-32-08";"4_LD";1199444,30;810684,40
"32-32-09";"1_LH";1196354,85;805287,98
"32-32-09";"2_PH";1197028,30;800421,35
"32-32-09";"3_PD";1200792,02;800945,21
"32-32-09";"4_LD";1200118,16;805814,80
"32-32-10";"1_LH";1197028,30;800421,35
"32-32-10";"2_PH";1197701,75;795554,73
"32-32-10";"3_PD";1201465,88;796075,61
"32-32-10";"4_LD";1200792,02;800945,21
"32-32-11";"1_LH";1198096,58;820423,59
"32-32-11";"2_PH";1198770,44;815554,00
"32-32-11";"3_PD";1202532,93;816086,77
"32-32-11";"4_LD";1201858,66;820959,34
"32-32-12";"1_LH";1198770,44;815554,00
"32-32-12";"2_PH";1199444,30;810684,40
"32-32-12";"3_PD";1203207,20;811214,20
"32-32-12";"4_LD";1202532,93;816086,77
"32-32-13";"1_LH";1199444,30;810684,40
"32-32-13";"2_PH";1200118,16;805814,80
"32-32-13";"3_PD";1203881,47;806341,63
"32-32-13";"4_LD";1203207,20;811214,20
"32-32-14";"1_LH";1200118,16;805814,80
"32-32-14";"2_PH";1200792,02;800945,21
"32-32-14";"3_PD";1204555,74;801469,06
"32-32-14";"4_LD";1203881,47;806341,63
"32-32-15";"1_LH";1200792,02;800945,21
"32-32-15";"2_PH";1201465,88;796075,61
"32-32-15";"3_PD";1205230,01;796596,50
"32-32-15";"4_LD";1204555,74;801469,06
"32-32-16";"1_LH";1201858,66;820959,34
"32-32-16";"2_PH";1202532,93;816086,77
"32-32-16";"3_PD";1206295,41;816619,54
"32-32-16";"4_LD";1205620,73;821495,08
"32-32-17";"1_LH";1202532,93;816086,77
"32-32-17";"2_PH";1203207,20;811214,20
"32-32-17";"3_PD";1206970,09;811744,00
"32-32-17";"4_LD";1206295,41;816619,54
"32-32-18";"1_LH";1203207,20;811214,20
"32-32-18";"2_PH";1203881,47;806341,63
"32-32-18";"3_PD";1207644,78;806868,46
"32-32-18";"4_LD";1206970,09;811744,00
"32-32-19";"1_LH";1203881,47;806341,63
"32-32-19";"2_PH";1204555,74;801469,06
"32-32-19";"3_PD";1208319,46;801992,92
"32-32-19";"4_LD";1207644,78;806868,46
"32-32-20";"1_LH";1204555,74;801469,06
"32-32-20";"2_PH";1205230,01;796596,50
"32-32-20";"3_PD";1208994,14;797117,38
"32-32-20";"4_LD";1208319,46;801992,92
"32-32-21";"1_LH";1205620,73;821495,08
"32-32-21";"2_PH";1206295,41;816619,54
"32-32-21";"3_PD";1210057,90;817152,31
"32-32-21";"4_LD";1209382,81;822030,82
"32-32-22";"1_LH";1206295,41;816619,54
"32-32-22";"2_PH";1206970,09;811744,00
"32-32-22";"3_PD";1210732,99;812273,80
"32-32-22";"4_LD";1210057,90;817152,31
"32-32-23";"1_LH";1206970,09;811744,00
"32-32-23";"2_PH";1207644,78;806868,46
"32-32-23";"3_PD";1211408,08;807395,29
"32-32-23";"4_LD";1210732,99;812273,80
"32-32-24";"1_LH";1207644,78;806868,46
"32-32-24";"2_PH";1208319,46;801992,92
"32-32-24";"3_PD";1212083,18;802516,78
"32-32-24";"4_LD";1211408,08;807395,29
"32-32-25";"1_LH";1208319,46;801992,92
"32-32-25";"2_PH";1208994,14;797117,38
"32-32-25";"3_PD";1212758,27;797638,26
"32-32-25";"4_LD";1212083,18;802516,78
"32-33-01";"1_LH";1206007,34;846423,38
"32-33-01";"2_PH";1206682,43;841544,87
"32-33-01";"3_PD";1210442,86;842092,50
"32-33-01";"4_LD";1209767,36;846973,98
"32-33-02";"1_LH";1206682,43;841544,87
"32-33-02";"2_PH";1207357,53;836666,36
"32-33-02";"3_PD";1211118,37;837211,01
"32-33-02";"4_LD";1210442,86;842092,50
"32-33-03";"1_LH";1207357,53;836666,36
"32-33-03";"2_PH";1208032,62;831787,84
"32-33-03";"3_PD";1211793,87;832329,53
"32-33-03";"4_LD";1211118,37;837211,01
"32-33-04";"1_LH";1208032,62;831787,84
"32-33-04";"2_PH";1208707,71;826909,33
"32-33-04";"3_PD";1212469,38;827448,05
"32-33-04";"4_LD";1211793,87;832329,53
"32-33-05";"1_LH";1208707,71;826909,33
"32-33-05";"2_PH";1209382,81;822030,82
"32-33-05";"3_PD";1213144,88;822566,56
"32-33-05";"4_LD";1212469,38;827448,05
"32-33-06";"1_LH";1209767,36;846973,98
"32-33-06";"2_PH";1210442,86;842092,50
"32-33-06";"3_PD";1214203,29;842640,13
"32-33-06";"4_LD";1213527,38;847524,58
"32-33-07";"1_LH";1210442,86;842092,50
"32-33-07";"2_PH";1211118,37;837211,01
"32-33-07";"3_PD";1214879,21;837755,67
"32-33-07";"4_LD";1214203,29;842640,13
"32-33-08";"1_LH";1211118,37;837211,01
"32-33-08";"2_PH";1211793,87;832329,53
"32-33-08";"3_PD";1215555,12;832871,22
"32-33-08";"4_LD";1214879,21;837755,67
"32-33-09";"1_LH";1211793,87;832329,53
"32-33-09";"2_PH";1212469,38;827448,05
"32-33-09";"3_PD";1216231,04;827986,76
"32-33-09";"4_LD";1215555,12;832871,22
"32-33-10";"1_LH";1212469,38;827448,05
"32-33-10";"2_PH";1213144,88;822566,56
"32-33-10";"3_PD";1216906,95;823102,31
"32-33-10";"4_LD";1216231,04;827986,76
"32-33-11";"1_LH";1213527,38;847524,58
"32-33-11";"2_PH";1214203,29;842640,13
"32-33-11";"3_PD";1217963,72;843187,75
"32-33-11";"4_LD";1217287,40;848075,18
"32-33-12";"1_LH";1214203,29;842640,13
"32-33-12";"2_PH";1214879,21;837755,67
"32-33-12";"3_PD";1218640,05;838300,33
"32-33-12";"4_LD";1217963,72;843187,75
"32-33-13";"1_LH";1214879,21;837755,67
"32-33-13";"2_PH";1215555,12;832871,22
"32-33-13";"3_PD";1219316,38;833412,90
"32-33-13";"4_LD";1218640,05;838300,33
"32-33-14";"1_LH";1215555,12;832871,22
"32-33-14";"2_PH";1216231,04;827986,76
"32-33-14";"3_PD";1219992,70;828525,48
"32-33-14";"4_LD";1219316,38;833412,90
"32-33-15";"1_LH";1216231,04;827986,76
"32-33-15";"2_PH";1216906,95;823102,31
"32-33-15";"3_PD";1220669,03;823638,05
"32-33-15";"4_LD";1219992,70;828525,48
"32-33-16";"1_LH";1217287,40;848075,18
"32-33-16";"2_PH";1217963,72;843187,75
"32-33-16";"3_PD";1221724,15;843735,38
"32-33-16";"4_LD";1221047,41;848625,78
"32-33-17";"1_LH";1217963,72;843187,75
"32-33-17";"2_PH";1218640,05;838300,33
"32-33-17";"3_PD";1222400,89;838844,99
"32-33-17";"4_LD";1221724,15;843735,38
"32-33-18";"1_LH";1218640,05;838300,33
"32-33-18";"2_PH";1219316,38;833412,90
"32-33-18";"3_PD";1223077,63;833954,59
"32-33-18";"4_LD";1222400,89;838844,99
"32-33-19";"1_LH";1219316,38;833412,90
"32-33-19";"2_PH";1219992,70;828525,48
"32-33-19";"3_PD";1223754,37;829064,19
"32-33-19";"4_LD";1223077,63;833954,59
"32-33-20";"1_LH";1219992,70;828525,48
"32-33-20";"2_PH";1220669,03;823638,05
"32-33-20";"3_PD";1224431,10;824173,79
"32-33-20";"4_LD";1223754,37;829064,19
"32-33-21";"1_LH";1221047,41;848625,78
"32-33-21";"2_PH";1221724,15;843735,38
"32-33-21";"3_PD";1225484,58;844283,01
"32-33-21";"4_LD";1224807,43;849176,38
"32-33-22";"1_LH";1221724,15;843735,38
"32-33-22";"2_PH";1222400,89;838844,99
"32-33-22";"3_PD";1226161,73;839389,64
"32-33-22";"4_LD";1225484,58;844283,01
"32-33-23";"1_LH";1222400,89;838844,99
"32-33-23";"2_PH";1223077,63;833954,59
"32-33-23";"3_PD";1226838,88;834496,27
"32-33-23";"4_LD";1226161,73;839389,64
"32-33-24";"1_LH";1223077,63;833954,59
"32-33-24";"2_PH";1223754,37;829064,19
"32-33-24";"3_PD";1227516,03;829602,90
"32-33-24";"4_LD";1226838,88;834496,27
"32-33-25";"1_LH";1223754,37;829064,19
"32-33-25";"2_PH";1224431,10;824173,79
"32-33-25";"3_PD";1228193,18;824709,53
"32-33-25";"4_LD";1227516,03;829602,90
"32-34-01";"1_LH";1209382,81;822030,82
"32-34-01";"2_PH";1210057,90;817152,31
"32-34-01";"3_PD";1213820,38;817685,08
"32-34-01";"4_LD";1213144,88;822566,56
"32-34-02";"1_LH";1210057,90;817152,31
"32-34-02";"2_PH";1210732,99;812273,80
"32-34-02";"3_PD";1214495,89;812803,60
"32-34-02";"4_LD";1213820,38;817685,08
"32-34-03";"1_LH";1210732,99;812273,80
"32-34-03";"2_PH";1211408,08;807395,29
"32-34-03";"3_PD";1215171,39;807922,11
"32-34-03";"4_LD";1214495,89;812803,60
"32-34-04";"1_LH";1211408,08;807395,29
"32-34-04";"2_PH";1212083,18;802516,78
"32-34-04";"3_PD";1215846,90;803040,63
"32-34-04";"4_LD";1215171,39;807922,11
"32-34-05";"1_LH";1212083,18;802516,78
"32-34-05";"2_PH";1212758,27;797638,26
"32-34-05";"3_PD";1216522,40;798159,15
"32-34-05";"4_LD";1215846,90;803040,63
"32-34-06";"1_LH";1213144,88;822566,56
"32-34-06";"2_PH";1213820,38;817685,08
"32-34-06";"3_PD";1217582,87;818217,85
"32-34-06";"4_LD";1216906,95;823102,31
"32-34-07";"1_LH";1213820,38;817685,08
"32-34-07";"2_PH";1214495,89;812803,60
"32-34-07";"3_PD";1218258,79;813333,40
"32-34-07";"4_LD";1217582,87;818217,85
"32-34-08";"1_LH";1214495,89;812803,60
"32-34-08";"2_PH";1215171,39;807922,11
"32-34-08";"3_PD";1218934,70;808448,94
"32-34-08";"4_LD";1218258,79;813333,40
"32-34-09";"1_LH";1215171,39;807922,11
"32-34-09";"2_PH";1215846,90;803040,63
"32-34-09";"3_PD";1219610,62;803564,49
"32-34-09";"4_LD";1218934,70;808448,94
"32-34-10";"1_LH";1215846,90;803040,63
"32-34-10";"2_PH";1216522,40;798159,15
"32-34-10";"3_PD";1220286,53;798680,03
"32-34-10";"4_LD";1219610,62;803564,49
"32-34-11";"1_LH";1216906,95;823102,31
"32-34-11";"2_PH";1217582,87;818217,85
"32-34-11";"3_PD";1221345,36;818750,62
"32-34-11";"4_LD";1220669,03;823638,05
"32-34-12";"1_LH";1217582,87;818217,85
"32-34-12";"2_PH";1218258,79;813333,40
"32-34-12";"3_PD";1222021,68;813863,20
"32-34-12";"4_LD";1221345,36;818750,62
"32-34-13";"1_LH";1218258,79;813333,40
"32-34-13";"2_PH";1218934,70;808448,94
"32-34-13";"3_PD";1222698,01;808975,77
"32-34-13";"4_LD";1222021,68;813863,20
"32-34-14";"1_LH";1218934,70;808448,94
"32-34-14";"2_PH";1219610,62;803564,49
"32-34-14";"3_PD";1223374,34;804088,34
"32-34-14";"4_LD";1222698,01;808975,77
"32-34-15";"1_LH";1219610,62;803564,49
"32-34-15";"2_PH";1220286,53;798680,03
"32-34-15";"3_PD";1224050,66;799200,92
"32-34-15";"4_LD";1223374,34;804088,34
"32-34-16";"1_LH";1220669,03;823638,05
"32-34-16";"2_PH";1221345,36;818750,62
"32-34-16";"3_PD";1225107,84;819283,39
"32-34-16";"4_LD";1224431,10;824173,79
"32-34-17";"1_LH";1221345,36;818750,62
"32-34-17";"2_PH";1222021,68;813863,20
"32-34-17";"3_PD";1225784,58;814392,99
"32-34-17";"4_LD";1225107,84;819283,39
"32-34-18";"1_LH";1222021,68;813863,20
"32-34-18";"2_PH";1222698,01;808975,77
"32-34-18";"3_PD";1226461,32;809502,60
"32-34-18";"4_LD";1225784,58;814392,99
"32-34-19";"1_LH";1222698,01;808975,77
"32-34-19";"2_PH";1223374,34;804088,34
"32-34-19";"3_PD";1227138,06;804612,20
"32-34-19";"4_LD";1226461,32;809502,60
"32-34-20";"1_LH";1223374,34;804088,34
"32-34-20";"2_PH";1224050,66;799200,92
"32-34-20";"3_PD";1227814,79;799721,80
"32-34-20";"4_LD";1227138,06;804612,20
"32-34-21";"1_LH";1224431,10;824173,79
"32-34-21";"2_PH";1225107,84;819283,39
"32-34-21";"3_PD";1228870,33;819816,16
"32-34-21";"4_LD";1228193,18;824709,53
"32-34-22";"1_LH";1225107,84;819283,39
"32-34-22";"2_PH";1225784,58;814392,99
"32-34-22";"3_PD";1229547,48;814922,79
"32-34-22";"4_LD";1228870,33;819816,16
"32-34-23";"1_LH";1225784,58;814392,99
"32-34-23";"2_PH";1226461,32;809502,60
"32-34-23";"3_PD";1230224,63;810029,42
"32-34-23";"4_LD";1229547,48;814922,79
"32-34-24";"1_LH";1226461,32;809502,60
"32-34-24";"2_PH";1227138,06;804612,20
"32-34-24";"3_PD";1230901,78;805136,05
"32-34-24";"4_LD";1230224,63;810029,42
"32-34-25";"1_LH";1227138,06;804612,20
"32-34-25";"2_PH";1227814,79;799721,80
"32-34-25";"3_PD";1231578,92;800242,68
"32-34-25";"4_LD";1230901,78;805136,05
"32-41-01";"1_LH";1193937,62;795033,84
"32-41-01";"2_PH";1194610,65;790170,19
"32-41-01";"3_PD";1198375,20;790688,10
"32-41-01";"4_LD";1197701,75;795554,73
"32-41-02";"1_LH";1194610,65;790170,19
"32-41-02";"2_PH";1195283,69;785306,54
"32-41-02";"3_PD";1199048,64;785821,48
"32-41-02";"4_LD";1198375,20;790688,10
"32-41-03";"1_LH";1195283,69;785306,54
"32-41-03";"2_PH";1195956,73;780442,88
"32-41-03";"3_PD";1199722,09;780954,85
"32-41-03";"4_LD";1199048,64;785821,48
"32-41-04";"1_LH";1195956,73;780442,88
"32-41-04";"2_PH";1196629,77;775579,23
"32-41-04";"3_PD";1200395,54;776088,23
"32-41-04";"4_LD";1199722,09;780954,85
"32-41-05";"1_LH";1196629,77;775579,23
"32-41-05";"2_PH";1197302,80;770715,58
"32-41-05";"3_PD";1201068,99;771221,60
"32-41-05";"4_LD";1200395,54;776088,23
"32-41-06";"1_LH";1197701,75;795554,73
"32-41-06";"2_PH";1198375,20;790688,10
"32-41-06";"3_PD";1202139,74;791206,01
"32-41-06";"4_LD";1201465,88;796075,61
"32-41-07";"1_LH";1198375,20;790688,10
"32-41-07";"2_PH";1199048,64;785821,48
"32-41-07";"3_PD";1202813,60;786336,42
"32-41-07";"4_LD";1202139,74;791206,01
"32-41-08";"1_LH";1199048,64;785821,48
"32-41-08";"2_PH";1199722,09;780954,85
"32-41-08";"3_PD";1203487,46;781466,82
"32-41-08";"4_LD";1202813,60;786336,42
"32-41-09";"1_LH";1199722,09;780954,85
"32-41-09";"2_PH";1200395,54;776088,23
"32-41-09";"3_PD";1204161,32;776597,23
"32-41-09";"4_LD";1203487,46;781466,82
"32-41-10";"1_LH";1200395,54;776088,23
"32-41-10";"2_PH";1201068,99;771221,60
"32-41-10";"3_PD";1204835,18;771727,63
"32-41-10";"4_LD";1204161,32;776597,23
"32-41-11";"1_LH";1201465,88;796075,61
"32-41-11";"2_PH";1202139,74;791206,01
"32-41-11";"3_PD";1205904,28;791723,93
"32-41-11";"4_LD";1205230,01;796596,50
"32-41-12";"1_LH";1202139,74;791206,01
"32-41-12";"2_PH";1202813,60;786336,42
"32-41-12";"3_PD";1206578,55;786851,36
"32-41-12";"4_LD";1205904,28;791723,93
"32-41-13";"1_LH";1202813,60;786336,42
"32-41-13";"2_PH";1203487,46;781466,82
"32-41-13";"3_PD";1207252,82;781978,79
"32-41-13";"4_LD";1206578,55;786851,36
"32-41-14";"1_LH";1203487,46;781466,82
"32-41-14";"2_PH";1204161,32;776597,23
"32-41-14";"3_PD";1207927,09;777106,22
